Time;Algorithm;Config;Midi;Voice;ID;High;Steps;Notes;Tonic;Minor;Range;Culminations;Decc_min;Decc_max;Decc_av;Maccr_min;Maccr_max;Maccr_av;Tonics;VI;VI#;VII;VII#;Smooth;Leaps;2leaps;3leaps;Leaped;Leaps_win;Leaped_win;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;1;25;1;9;9;0;1;12;1;1,5730;1,9570;2,1410;4,5578;4,9271;5,67;2;1;0;1;0;75%;25%;0%;0%;3,50;2;7;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;1;26;1;9;9;0;1;12;1;1,5730;1,9570;2,1410;6,83;6,83;6,83;2;1;0;1;0;75%;25%;0%;0%;3,50;2;7;
2017-10-22 13:45:07;GenCA2;good-cp2;good-cp2;1;27;1;9;9;0;1;12;1;1,5730;1,9570;2,1410;4,2150;5,34;6,15;2;1;0;1;0;75%;25%;0%;0%;3,50;2;7;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;0;1;0;11;11;2;1;14;1;1,6303;2,7534;3,4427;6,61;6,95;7,30;3;1;0;0;0;60%;40%;0%;0%;4,25;4;17;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;1;2;1;11;11;0;0;9;1;1,6743;1,9438;2,3157;3,5082;3,6431;3,7780;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;0;3;0;10;10;9;1;7;1;1,4871;1,6430;1,7774;2,2730;2,2730;2,2730;2;0;0;0;0;67%;33%;0%;0%;3,00;3;9;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;0;4;0;11;11;9;1;7;1;1,4176;1,7475;1,9910;2,4170;2,4997;2,5825;3;0;0;0;0;70%;30%;0%;0%;3,33;3;10;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;0;5;0;9;9;3;0;9;1;1,7715;2,1452;2,5701;1,8214;2,3969;2,6225;2;0;1;0;0;75%;25%;0%;0%;3,00;2;6;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;1;6;1;9;9;3;0;9;1;1,7715;2,1452;2,5701;3,0561;3,0561;3,0561;2;0;1;0;0;75%;25%;0%;0%;3,00;2;6;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;0;7;0;9;9;0;1;12;1;2,3672;3,2233;4,9011;3,8776;4,5434;6,05;3;1;0;1;0;50%;50%;0%;0%;5,00;4;20;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;1;8;1;9;9;0;1;12;1;1,9937;3,0170;4,9011;5,07;5,74;6,17;3;1;0;1;0;50%;50%;0%;0%;4,50;4;18;
2017-10-22 13:45:13;GenCA2;good-cp2;good-cp2;1;9;1;11;11;2;0;10;1;0,9107;1,9706;2,3859;4,9515;5,16;5,37;3;0;1;0;1;80%;20%;0%;0%;3,00;2;6;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;10;0;11;11;2;0;10;1;0,9107;1,9706;2,3859;4,9515;5,16;5,37;3;0;1;0;1;80%;20%;0%;0%;3,00;2;6;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;1;11;1;11;11;2;1;12;1;0,7679;1,7546;2,3565;7,62;7,89;8,17;3;1;0;0;1;80%;20%;0%;0%;3,50;2;7;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;12;0;11;11;2;1;14;1;1,6303;2,7534;3,4427;6,61;6,95;7,30;3;1;0;0;0;60%;40%;0%;0%;4,25;4;17;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;13;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;14;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;15;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;16;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;17;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;18;0;10;10;0;1;8;1;1,8145;2,0426;2,2815;3,2787;3,2787;3,2787;2;1;0;0;0;78%;22%;0%;0%;3,50;2;7;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;19;0;10;10;0;1;8;1;1,8145;2,0426;2,2815;3,2787;3,2787;3,2787;2;1;0;0;0;78%;22%;0%;0%;3,50;2;7;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;20;0;10;10;0;1;8;1;1,8145;2,0426;2,2815;3,2787;3,2787;3,2787;2;1;0;0;0;78%;22%;0%;0%;3,50;2;7;
2017-10-22 13:45:14;GenCA2;good-cp2;good-cp2;0;21;0;10;10;0;1;8;1;1,8145;2,0426;2,2815;3,2787;3,2787;3,2787;2;1;0;0;0;78%;22%;0%;0%;3,50;2;7;
2017-10-22 13:45:15;GenCA2;good-cp2;good-cp2;0;22;0;9;9;0;1;8;1;1,5730;2,0960;3,2671;3,4439;3,6507;4,2825;2;1;0;0;0;75%;25%;0%;0%;4,00;2;8;
2017-10-22 13:45:15;GenCA2;good-cp2;good-cp2;0;23;0;9;9;0;1;8;1;1,5730;2,0960;3,2671;5,70;5,70;5,70;2;1;0;0;0;75%;25%;0%;0%;4,00;2;8;
2017-10-22 13:45:15;GenCA2;good-cp2;good-cp2;0;24;0;9;9;0;1;8;1;1,5730;2,0960;3,2671;4,1378;5,09;5,69;2;1;0;0;0;75%;25%;0%;0%;4,00;2;8;
2017-10-22 13:45:15;GenCA2;good-cp2;good-cp2;1;25;1;9;9;0;1;12;1;1,5730;1,9570;2,1410;4,1752;4,4242;4,8811;2;1;0;1;0;75%;25%;0%;0%;3,50;2;7;
2017-10-22 13:45:15;GenCA2;good-cp2;good-cp2;1;26;1;9;9;0;1;12;1;1,5730;1,9570;2,1410;3,5663;3,5663;3,5663;2;1;0;1;0;75%;25%;0%;0%;3,50;2;7;
2017-10-22 13:45:15;GenCA2;good-cp2;good-cp2;1;27;1;9;9;0;1;12;1;1,5730;1,9570;2,1410;3,6990;3,8947;4,4820;2;1;0;1;0;75%;25%;0%;0%;3,50;2;7;
2017-10-22 13:46:22;GenCA2;good-cp2;good-cp2;0;1;0;11;11;2;1;14;1;1,6303;2,7534;3,4427;6,61;6,95;7,30;3;1;0;0;0;60%;40%;0%;0%;4,25;4;17;
2017-10-22 13:46:22;GenCA2;good-cp2;good-cp2;1;2;1;11;11;0;0;9;1;1,6743;1,9438;2,3157;3,5082;3,6431;3,7780;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 13:46:22;GenCA2;good-cp2;good-cp2;0;3;0;10;10;9;1;7;1;1,4871;1,6430;1,7774;2,2730;2,2730;2,2730;2;0;0;0;0;67%;33%;0%;0%;3,00;3;9;
2017-10-22 13:46:22;GenCA2;good-cp2;good-cp2;0;4;0;11;11;9;1;7;1;1,4176;1,7475;1,9910;2,4170;2,4997;2,5825;3;0;0;0;0;70%;30%;0%;0%;3,33;3;10;
2017-10-22 13:46:22;GenCA2;good-cp2;good-cp2;0;5;0;9;9;3;0;9;1;1,7715;2,1452;2,5701;1,8214;2,3969;2,6225;2;0;1;0;0;75%;25%;0%;0%;3,00;2;6;
2017-10-22 13:46:22;GenCA2;good-cp2;good-cp2;1;6;1;9;9;3;0;9;1;1,7715;2,1452;2,5701;3,0561;3,0561;3,0561;2;0;1;0;0;75%;25%;0%;0%;3,00;2;6;
2017-10-22 13:46:22;GenCA2;good-cp2;good-cp2;0;7;0;9;9;0;1;12;1;2,3672;3,2233;4,9011;3,8776;4,5434;6,05;3;1;0;1;0;50%;50%;0%;0%;5,00;4;20;
2017-10-22 13:46:22;GenCA2;good-cp2;good-cp2;1;8;1;9;9;0;1;12;1;1,9937;3,0170;4,9011;5,07;5,74;6,17;3;1;0;1;0;50%;50%;0%;0%;4,50;4;18;
2017-10-22 13:46:22;GenCA2;good-cp2;good-cp2;1;9;1;11;11;2;0;10;1;0,9107;1,9706;2,3859;4,9515;5,16;5,37;3;0;1;0;1;80%;20%;0%;0%;3,00;2;6;
2017-10-22 13:46:22;GenCA2;good-cp2;good-cp2;0;10;0;11;11;2;0;10;1;0,9107;1,9706;2,3859;4,9515;5,16;5,37;3;0;1;0;1;80%;20%;0%;0%;3,00;2;6;
2017-10-22 13:46:22;GenCA2;good-cp2;good-cp2;1;11;1;11;11;2;1;12;1;0,7679;1,7546;2,3565;7,62;7,89;8,17;3;1;0;0;1;80%;20%;0%;0%;3,50;2;7;
2017-10-22 13:46:22;GenCA2;good-cp2;good-cp2;0;12;0;11;11;2;1;14;1;1,6303;2,7534;3,4427;6,61;6,95;7,30;3;1;0;0;0;60%;40%;0%;0%;4,25;4;17;
2017-10-22 13:46:22;GenCA2;good-cp2;good-cp2;0;13;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 13:46:22;GenCA2;good-cp2;good-cp2;0;14;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 13:46:22;GenCA2;good-cp2;good-cp2;0;15;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 13:46:22;GenCA2;good-cp2;good-cp2;0;16;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 13:46:22;GenCA2;good-cp2;good-cp2;0;17;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 13:46:22;GenCA2;good-cp2;good-cp2;0;18;0;10;10;0;1;8;1;1,8145;2,0426;2,2815;3,2787;3,2787;3,2787;2;1;0;0;0;78%;22%;0%;0%;3,50;2;7;
2017-10-22 13:46:23;GenCA2;good-cp2;good-cp2;0;19;0;10;10;0;1;8;1;1,8145;2,0426;2,2815;3,2787;3,2787;3,2787;2;1;0;0;0;78%;22%;0%;0%;3,50;2;7;
2017-10-22 13:46:23;GenCA2;good-cp2;good-cp2;0;20;0;10;10;0;1;8;1;1,8145;2,0426;2,2815;3,2787;3,2787;3,2787;2;1;0;0;0;78%;22%;0%;0%;3,50;2;7;
2017-10-22 13:46:23;GenCA2;good-cp2;good-cp2;0;21;0;10;10;0;1;8;1;1,8145;2,0426;2,2815;3,2787;3,2787;3,2787;2;1;0;0;0;78%;22%;0%;0%;3,50;2;7;
2017-10-22 13:46:23;GenCA2;good-cp2;good-cp2;0;22;0;9;9;0;1;8;1;1,5730;2,0960;3,2671;3,4439;3,6507;4,2825;2;1;0;0;0;75%;25%;0%;0%;4,00;2;8;
2017-10-22 13:46:23;GenCA2;good-cp2;good-cp2;0;23;0;9;9;0;1;8;1;1,5730;2,0960;3,2671;5,70;5,70;5,70;2;1;0;0;0;75%;25%;0%;0%;4,00;2;8;
2017-10-22 13:46:23;GenCA2;good-cp2;good-cp2;0;24;0;9;9;0;1;8;1;1,5730;2,0960;3,2671;4,1378;5,09;5,69;2;1;0;0;0;75%;25%;0%;0%;4,00;2;8;
2017-10-22 13:46:23;GenCA2;good-cp2;good-cp2;1;25;1;9;9;0;1;12;1;1,5730;1,9570;2,1410;4,1752;4,4242;4,8811;2;1;0;1;0;75%;25%;0%;0%;3,50;2;7;
2017-10-22 13:46:23;GenCA2;good-cp2;good-cp2;1;26;1;9;9;0;1;12;1;1,5730;1,9570;2,1410;3,5663;3,5663;3,5663;2;1;0;1;0;75%;25%;0%;0%;3,50;2;7;
2017-10-22 13:46:23;GenCA2;good-cp2;good-cp2;1;27;1;9;9;0;1;12;1;1,5730;1,9570;2,1410;3,6990;3,8947;4,4820;2;1;0;1;0;75%;25%;0%;0%;3,50;2;7;
2017-10-22 14:29:17;GenCP1;cp4;good-cf-min;1;5;1;13;13;9;1;12;1;1,4708;2,0230;2,7611;5,98;5,98;5,98;2;0;2;1;1;83%;17%;0%;0%;4,00;2;8;
2017-10-22 14:34:51;GenCP1;cp4;good-cf-min;1;2;1;9;9;7;1;7;2;1,6399;1,8581;2,0168;0;0;0;2;2;0;1;1;75%;25%;0%;0%;3,00;2;6;
2017-10-22 14:35:21;GenCP1;cp4;good-cf-min;1;7;1;13;13;9;1;9;1;1,2406;1,9419;2,6796;4,5350;4,5350;4,5350;3;0;1;0;0;75%;25%;0%;0%;3,33;3;10;
2017-10-22 14:37:21;GenCP1;cp4;good-cf-min;1;17;1;13;13;9;1;8;1;1,2190;1,9935;2,6796;4,3619;4,3619;4,3619;3;1;0;0;0;75%;25%;0%;0%;4,00;3;12;
2017-10-22 14:37:41;GenCP1;cp4;good-cf-min;1;19;1;13;13;9;1;11;1;1,2768;2,2596;3,6975;3,9915;3,9915;3,9915;3;2;1;2;1;67%;33%;0%;0%;4,00;4;16;
2017-10-22 14:42:58;GenCP1;cp4;good-cf-min;1;11;1;13;13;9;1;8;1;1,1433;1,6629;2,4022;3,1553;3,1553;3,1553;4;0;0;0;1;83%;17%;0%;0%;4,00;2;8;
2017-10-22 14:46:09;GenCA2;good-cp5;good-cp5;0;1;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;0;0;0;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 14:46:09;GenCA2;good-cp5;good-cp5;1;2;1;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 14:46:09;GenCA2;good-cp5;good-cp5;0;3;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;2,6268;5,20;10,08;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 14:46:09;GenCA2;good-cp5;good-cp5;0;4;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;1,7563;2,1765;2,6126;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 14:46:09;GenCA2;good-cp5;good-cp5;0;5;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 14:46:09;GenCA2;good-cp5;good-cp5;0;6;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;2,4531;3,3931;4,4345;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 14:46:09;GenCA2;good-cp5;good-cp5;0;7;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 14:46:09;GenCA2;good-cp5;good-cp5;1;8;1;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 14:46:09;GenCA2;good-cp5;good-cp5;0;9;0;11;11;9;1;7;1;1,4176;1,7475;1,9910;2,4170;2,4997;2,5825;3;0;0;0;0;70%;30%;0%;0%;3,33;3;10;
2017-10-22 14:46:09;GenCA2;good-cp5;good-cp5;1;10;1;9;9;2;0;9;1;1,8176;2,3637;3,6546;4,4892;6,56;9,12;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 14:46:09;GenCA2;good-cp5;good-cp5;1;11;1;9;9;2;0;9;1;1,8176;2,3637;3,6546;4,4501;5,89;7,67;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 14:46:09;GenCA2;good-cp5;good-cp5;0;12;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;5,27;6,54;8,88;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 14:46:09;GenCA2;good-cp5;good-cp5;0;13;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;7,68;9,65;12,17;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 14:46:09;GenCA2;good-cp5;good-cp5;0;14;0;9;9;0;1;8;1;1,5730;2,0960;3,2671;3,8258;5,80;6,70;2;1;0;0;0;75%;25%;0%;0%;4,00;2;8;
2017-10-22 14:46:09;GenCA2;good-cp5;good-cp5;0;15;0;9;9;0;1;8;1;1,5730;2,0960;3,2671;3,2355;4,3017;4,5275;2;1;0;0;0;75%;25%;0%;0%;4,00;2;8;
2017-10-22 22:25:23;GenCA2;good-cp5;good-cp5;0;1;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;0;0;0;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:25:23;GenCA2;good-cp5;good-cp5;1;2;1;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:25:23;GenCA2;good-cp5;good-cp5;0;3;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;2,6268;5,20;10,08;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:25:23;GenCA2;good-cp5;good-cp5;0;4;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;1,7563;2,1765;2,6126;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:25:23;GenCA2;good-cp5;good-cp5;0;5;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:25:23;GenCA2;good-cp5;good-cp5;0;6;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;2,4531;3,3931;4,4345;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:25:23;GenCA2;good-cp5;good-cp5;0;7;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:25:23;GenCA2;good-cp5;good-cp5;1;8;1;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:25:23;GenCA2;good-cp5;good-cp5;0;9;0;11;11;9;1;7;1;1,4176;1,7475;1,9910;2,4170;2,4997;2,5825;3;0;0;0;0;70%;30%;0%;0%;3,33;3;10;
2017-10-22 22:25:23;GenCA2;good-cp5;good-cp5;1;10;1;9;9;2;0;9;1;1,8176;2,3637;3,6546;4,4892;6,56;9,12;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:25:23;GenCA2;good-cp5;good-cp5;1;11;1;9;9;2;0;9;1;1,8176;2,3637;3,6546;4,4501;5,89;7,67;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:25:23;GenCA2;good-cp5;good-cp5;0;12;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;5,27;6,54;8,88;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:25:23;GenCA2;good-cp5;good-cp5;0;13;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;7,68;9,65;12,17;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:25:23;GenCA2;good-cp5;good-cp5;0;14;0;9;9;0;1;8;1;1,5730;2,0960;3,2671;3,8258;5,80;6,70;2;1;0;0;0;75%;25%;0%;0%;4,00;2;8;
2017-10-22 22:25:23;GenCA2;good-cp5;good-cp5;0;15;0;9;9;0;1;8;1;1,5730;2,0960;3,2671;3,2355;4,3017;4,5275;2;1;0;0;0;75%;25%;0%;0%;4,00;2;8;
2017-10-22 22:26:19;GenCP1;cp5;good-cf-min;0;1;0;10;10;0;1;8;1;1,8145;2,0426;2,2815;3,2787;3,2787;3,2787;2;1;0;0;0;78%;22%;0%;0%;3,50;2;7;
2017-10-22 22:26:28;GenCP1;cp5;good-cf-min;0;1;0;10;10;0;1;8;1;1,8145;2,0426;2,2815;3,2787;3,2787;3,2787;2;1;0;0;0;78%;22%;0%;0%;3,50;2;7;
2017-10-22 22:29:53;GenCP1;cp5;good-cf-min;0;1;0;10;10;0;1;8;1;1,8145;2,0426;2,2815;3,2787;3,2787;3,2787;2;1;0;0;0;78%;22%;0%;0%;3,50;2;7;
2017-10-22 22:30:18;GenCP1;cp5;good-cf-min;0;1;0;10;10;0;1;8;1;1,8145;2,0426;2,2815;3,2787;3,2787;3,2787;2;1;0;0;0;78%;22%;0%;0%;3,50;2;7;
2017-10-22 22:31:54;GenCP1;cp5;good-cf-min;0;1;0;10;10;0;1;8;1;1,8145;2,0426;2,2815;3,2787;3,2787;3,2787;2;1;0;0;0;78%;22%;0%;0%;3,50;2;7;
2017-10-22 22:33:03;GenCP1;cp5;good-cf-min;0;1;0;10;10;0;1;8;1;1,8145;2,0426;2,2815;3,2787;3,2787;3,2787;2;1;0;0;0;78%;22%;0%;0%;3,50;2;7;
2017-10-22 22:33:22;GenCA2;good-cp5;good-cp5;0;1;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;0;0;0;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:33:22;GenCA2;good-cp5;good-cp5;1;2;1;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:33:23;GenCA2;good-cp5;good-cp5;0;3;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;2,6268;5,20;10,08;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:33:30;GenCA2;good-cp5;good-cp5;0;1;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;0;0;0;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:33:58;GenCA2;good-cp5;good-cp5;1;2;1;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:33:59;GenCA2;good-cp5;good-cp5;0;3;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;2,6268;5,20;10,08;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:33:59;GenCA2;good-cp5;good-cp5;0;4;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;1,7563;2,1765;2,6126;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:34:00;GenCA2;good-cp5;good-cp5;0;5;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:34:00;GenCA2;good-cp5;good-cp5;0;6;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;2,4531;3,3931;4,4345;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:34:01;GenCA2;good-cp5;good-cp5;0;7;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:34:02;GenCA2;good-cp5;good-cp5;1;8;1;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:34:03;GenCA2;good-cp5;good-cp5;0;9;0;11;11;9;1;7;1;1,4176;1,7475;1,9910;2,4170;2,4997;2,5825;3;0;0;0;0;70%;30%;0%;0%;3,33;3;10;
2017-10-22 22:34:03;GenCA2;good-cp5;good-cp5;1;10;1;9;9;2;0;9;1;1,8176;2,3637;3,6546;4,4892;6,56;9,12;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:34:04;GenCA2;good-cp5;good-cp5;1;11;1;9;9;2;0;9;1;1,8176;2,3637;3,6546;4,4501;5,89;7,67;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:34:05;GenCA2;good-cp5;good-cp5;0;12;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;5,27;6,54;8,88;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:34:05;GenCA2;good-cp5;good-cp5;0;13;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;7,68;9,65;12,17;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:34:06;GenCA2;good-cp5;good-cp5;0;14;0;9;9;0;1;8;1;1,5730;2,0960;3,2671;3,8258;5,80;6,70;2;1;0;0;0;75%;25%;0%;0%;4,00;2;8;
2017-10-22 22:34:06;GenCA2;good-cp5;good-cp5;0;15;0;9;9;0;1;8;1;1,5730;2,0960;3,2671;3,2355;4,3017;4,5275;2;1;0;0;0;75%;25%;0%;0%;4,00;2;8;
2017-10-22 22:34:25;GenCA2;good-cp5;good-cp5;0;1;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;0;0;0;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:36:02;GenCA2;good-cp5;good-cp5;0;1;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;0;0;0;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:36:03;GenCA2;good-cp5;good-cp5;1;2;1;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:45:21;GenCA2;good-cp5;good-cp5;0;1;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;0;0;0;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:45:22;GenCA2;good-cp5;good-cp5;1;2;1;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:45:23;GenCA2;good-cp5;good-cp5;0;3;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;2,6268;5,20;10,08;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:45:23;GenCA2;good-cp5;good-cp5;0;4;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;1,7563;2,1765;2,6126;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:45:24;GenCA2;good-cp5;good-cp5;0;5;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
2017-10-22 22:45:25;GenCA2;good-cp5;good-cp5;0;6;0;9;9;2;0;9;1;1,8176;2,3637;3,6546;2,4531;3,3931;4,4345;2;0;1;0;0;63%;38%;0%;0%;4,00;3;12;
2017-10-22 22:45:25;GenCA2;good-cp5;good-cp5;0;7;0;11;11;0;0;9;1;1,7715;1,9303;2,1014;3,7576;3,8291;3,9005;2;0;1;0;0;80%;20%;0%;0%;3,00;2;6;
