sep=;
File;Cid;Step;Rid;Rule;Subrule;Species;High;Group;Comment;Subcomment;Accept;Severity;GFP;IFP;Log
midi\Counterpoint\test\test-multiharm.mid;17;4;486;Parallel 8ves / unisons: < 4/4 apart;direct comp.;3;High;Perfect consonance;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;Direct compound intervals.;0;50;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;17;5;307;More than 1 harmony in measure;inside phrase;3;High;Harmony;Only for counterpoint;In measures before penultimate measure;0;50;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;17;5;433;Six-four chord;real;3;High;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 16:24 Global false positive
midi\Counterpoint\test\test-multiharm.mid;17;8;58;Leap back;overflow;3;High;Turns around leap;;After leap there is an immediate returning leap in the opposite direction. This returning leap is longer than initial leap;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;17;8;492;Parallel 8ves / unisons: < 4/4 apart;other;3;High;Perfect consonance;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;If other rules in this row did not apply;0;50;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;17;9;306;More than 1 harmony in measure;penultimate 2;3;High;Harmony;Only for counterpoint;2 harmonies in penultimate measure;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;17;9;433;Six-four chord;real;3;High;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 16:24 Global false positive
midi\Counterpoint\test\test-multiharm.mid;17;10;75;Penultimate measure;:no V or II note;3;High;Border;;No V or II note;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;17;11;489;Parallel 8ves / unisons: < 4/4 apart;anticipation;3;High;Perfect consonance;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;Second interval is anticipation downbeat;0;50;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-4th.mid;0;3;383;Six-four chord;:audible;3;High;Harmony;;6/4 chord with non-repeating 5th on beat 2 or 4;0;50;1;0;2018-06-23 23:20 Global false positive
midi\Counterpoint\test\test-4th.mid;0;4;382;Virtual 4th;repeat;3;High;Dissonance;Situation when there is no harmonic 4th interval, but there are harmonic notes in same voice, which form sounding 4th;;-1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;0;7;379;Virtual 4th;beat 1;3;High;Dissonance;Situation when there is no harmonic 4th interval, but there are harmonic notes in same voice, which form sounding 4th;;-1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;0;7;433;Six-four chord;real;3;High;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 15:58 Global false positive
midi\Counterpoint\test\test-4th.mid;0;8;402;Repetition - 2 notes are repeated: adjacent;uniform;3;High;Melodic repeats;Two adjacent notes are immediately repeated;Length of first three notes is the same;0;0;1;0;2018-04-23 23:35 Global false positive
midi\Counterpoint\test\test-4th.mid;0;11;433;Six-four chord;real;3;High;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 15:58 Global false positive
midi\Counterpoint\test\test-4th.mid;0;12;181;Non-permitted melodic interval: descending;:m6;3;High;Leaps;;;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;0;12;58;Leap back;overflow;3;High;Change of melodic direction around leap;;After leap there is an immediate returning leap in the opposite direction. This returning leap is longer than initial leap;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;0;13;380;Virtual 4th;beat 3;3;High;Dissonance;Situation when there is no harmonic 4th interval, but there are harmonic notes in same voice, which form sounding 4th;;-1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;0;13;503;Consecutive unidirectional leaps;2 x 3rds;3;High;Leaps;;;0;50;1;0;2018-04-23 23:35 Global false positive
midi\Counterpoint\test\test-4th.mid;0;15;490;Parallel 8ves / unisons: < 4/4 apart;downbeat;3;High;Perfect consonance;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;Second interval is downbeat;0;100;1;0;2018-04-23 23:35 Global false positive
midi\Counterpoint\test\test-4th.mid;0;18;381;Virtual 4th;long;3;High;Dissonance;Situation when there is no harmonic 4th interval, but there are harmonic notes in same voice, which form sounding 4th;;-1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;0;18;139;Suspension;not last 3;3;High;Rhythm;;Suspension before N last measures {sp2,3};-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;0;18;251;Wrong suspension rhythm;1/4 + ?;3;High;Rhythm;Start (left) and end (right) of suspension note;;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;0;19;217;Wrong resolution of suspension;:7th - 8ve;3;High;Suspension;;7th -> 8ve. In lower voice. Includes 14th interval and above;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;0;31;19;Audible tritone: framed;:unresolved;3;High;Tritone;Tritone within measure with intermediate notes, framed by two melody direction changes;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;0;31;433;Six-four chord;real;3;High;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 15:58 Global false positive
midi\Counterpoint\test\test-4th.mid;0;34;26;No change of direction before the leap between measures: >1skip + close;4th;3;High;Change of melodic direction around leap;There is immediate melody direction change after leap, but before leap melody direction changes after more than one note, which go in the same direction as leap;;0;50;1;0;2018-05-31 15:06 Global false positive
midi\Counterpoint\test\test-4th.mid;0;35;357;Non-permitted last harmony;III-I;3;High;Border;Lower-upper note;;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;0;3;507;No change of direction before the leap: aux + close;4th;3;High;Change of melodic direction around leap;There is immediate melody direction change after leap. Before leap there is auxiliary note, then ending leap note repeats and then there is movement inside leap.;;1;0;1;0;2018-06-24 21:40 Global false positive
midi\Counterpoint\test\test-4th.mid;0;14;196;Six-four chord;:suggestive;3;High;Harmony;;6/4 chord with repeating 5th on beat 2 or 4;0;50;1;0;2018-06-24 21:40 Global false positive
midi\Counterpoint\test\test-4th.mid;0;15;196;Six-four chord;:suggestive;3;High;Harmony;;6/4 chord with repeating 5th on beat 2 or 4;0;50;1;0;2018-06-24 21:40 Global false positive
midi\Counterpoint\test\test-4th.mid;0;23;196;Six-four chord;:suggestive;3;High;Harmony;;6/4 chord with repeating 5th on beat 2 or 4;0;50;1;0;2018-06-24 21:40 Global false positive
midi\Counterpoint\test\test-4th.mid;1;6;383;Six-four chord;:audible;5;High;Harmony;;6/4 chord with non-repeating 5th on beat 2 or 4;0;50;1;0;2018-06-23 23:20 Global false positive
midi\Counterpoint\test\test-4th.mid;1;8;382;Virtual 4th;repeat;5;High;Dissonance;Situation when there is no harmonic 4th interval, but there are harmonic notes in same voice, which form sounding 4th;;-1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;1;14;379;Virtual 4th;beat 1;5;High;Dissonance;Situation when there is no harmonic 4th interval, but there are harmonic notes in same voice, which form sounding 4th;;-1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;1;14;247;Same rhythm in adjacent measures;same;5;High;Rhythm;;Rhythm repeats in neighboring measures, while there are no croches or less than 4 notes in measure;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;1;14;433;Six-four chord;real;5;High;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 15:58 Global false positive
midi\Counterpoint\test\test-4th.mid;1;16;402;Repetition - 2 notes are repeated: adjacent;uniform;5;High;Melodic repeats;Two adjacent notes are immediately repeated;Length of first three notes is the same;0;50;1;0;2018-04-23 23:35 Global false positive
midi\Counterpoint\test\test-4th.mid;1;22;247;Same rhythm in adjacent measures;same;5;High;Rhythm;;Rhythm repeats in neighboring measures, while there are no croches or less than 4 notes in measure;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;1;22;433;Six-four chord;real;5;High;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 15:58 Global false positive
midi\Counterpoint\test\test-4th.mid;1;24;181;Non-permitted melodic interval: descending;:m6;5;High;Leaps;;;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;1;24;58;Leap back;overflow;5;High;Change of melodic direction around leap;;After leap there is an immediate returning leap in the opposite direction. This returning leap is longer than initial leap;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;1;26;380;Virtual 4th;beat 3;5;High;Dissonance;Situation when there is no harmonic 4th interval, but there are harmonic notes in same voice, which form sounding 4th;;-1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;1;26;503;Consecutive unidirectional leaps;2 x 3rds;5;High;Leaps;;;0;0;1;0;2018-04-23 23:35 Global false positive
midi\Counterpoint\test\test-4th.mid;1;30;490;Parallel 8ves / unisons: < 4/4 apart;downbeat;5;High;Perfect consonance;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;Second interval is downbeat;0;100;1;0;2018-04-23 23:35 Global false positive
midi\Counterpoint\test\test-4th.mid;1;36;381;Virtual 4th;long;5;High;Dissonance;Situation when there is no harmonic 4th interval, but there are harmonic notes in same voice, which form sounding 4th;;-1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;1;36;251;Wrong suspension rhythm;1/4 + ?;5;High;Rhythm;Start (left) and end (right) of suspension note;;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;1;38;217;Wrong resolution of suspension;:7th - 8ve;5;High;Suspension;;7th -> 8ve. In lower voice. Includes 14th interval and above;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;1;54;247;Same rhythm in adjacent measures;same;5;High;Rhythm;;Rhythm repeats in neighboring measures, while there are no croches or less than 4 notes in measure;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;1;62;19;Audible tritone: framed;:unresolved;5;High;Tritone;Tritone within measure with intermediate notes, framed by two melody direction changes;;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;1;62;247;Same rhythm in adjacent measures;same;5;High;Rhythm;;Rhythm repeats in neighboring measures, while there are no croches or less than 4 notes in measure;0;50;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;1;62;433;Six-four chord;real;5;High;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 15:58 Global false positive
midi\Counterpoint\test\test-4th.mid;1;68;26;No change of direction before the leap between measures: >1skip + close;4th;5;High;Change of melodic direction around leap;There is immediate melody direction change after leap, but before leap melody direction changes after more than one note, which go in the same direction as leap;;0;50;1;0;2018-05-31 15:06 Global false positive
midi\Counterpoint\test\test-4th.mid;1;70;357;Non-permitted last harmony;III-I;5;High;Border;Lower-upper note;;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;1;6;507;No change of direction before the leap: aux + close;4th;5;High;Change of melodic direction around leap;There is immediate melody direction change after leap. Before leap there is auxiliary note, then ending leap note repeats and then there is movement inside leap.;;1;0;1;0;2018-06-24 21:40 Global false positive
midi\Counterpoint\test\test-4th.mid;1;28;196;Six-four chord;:suggestive;5;High;Harmony;;6/4 chord with repeating 5th on beat 2 or 4;0;50;1;0;2018-06-24 21:40 Global false positive
midi\Counterpoint\test\test-4th.mid;1;30;196;Six-four chord;:suggestive;5;High;Harmony;;6/4 chord with repeating 5th on beat 2 or 4;0;50;1;0;2018-06-24 21:40 Global false positive
midi\Counterpoint\test\test-4th.mid;1;46;196;Six-four chord;:suggestive;5;High;Harmony;;6/4 chord with repeating 5th on beat 2 or 4;0;50;1;0;2018-06-24 21:40 Global false positive
midi\Counterpoint\test\test-4th.mid;3;0;69;Skipped notes;>1 joined;2;High;Range;Skipped notes that do not appear within this voice;;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;3;0;67;Skipped notes;1;2;High;Range;Skipped notes that do not appear within this voice;;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;3;1;379;Virtual 4th;beat 1;2;High;Dissonance;Situation when there is no harmonic 4th interval, but there are harmonic notes in same voice, which form sounding 4th;;-1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;3;1;381;Virtual 4th;long;2;High;Dissonance;Situation when there is no harmonic 4th interval, but there are harmonic notes in same voice, which form sounding 4th;;-1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;3;1;58;Leap back;overflow;2;High;Change of melodic direction around leap;;After leap there is an immediate returning leap in the opposite direction. This returning leap is longer than initial leap;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-4th.mid;3;1;433;Six-four chord;real;2;High;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 15:58 Global false positive
midi\Counterpoint\test\test-4th.mid;3;3;64;No change of direction before and after the leap: 1skip + 1skip;4th;2;High;Change of melodic direction around leap;There is one note going in the same direction before and after leap;;0;0;1;0;Imported from midi lyrics
