sep=;
File;Cid;Step;Rid;Rule;Subrule;Species;High;Group;Comment;Subcomment;Accept;Severity;GFP;IFP;Log
midi\Counterpoint\test\test-multiharm.mid;10;8;374;Parallel 5ths: < 4/4 apart;asymmetric;3;High;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;First and second perfect consonances are placed on differrent beats;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;10;8;306;CP Multiple harmonies in measure;penultimate 2;3;High;Harmony;Only for counterpoint;2 harmonies in penultimate measure;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;10;8;60;1skip + close turns around leap;4th;3;High;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after one note, which goes in the same direction as leap;;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;10;8;433;Second inversion;real;3;High;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 16:24 Global false positive
midi\Counterpoint\test\test-multiharm.mid;10;9;129;Close + 1skip turns around leap;4th;3;High;Turns around leap;There is immediate melody direction change before leap, but after leap melody direction changes only after one note, which goes in the same direction as leap;;-1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;10;9;492;Parallel 8ves: < 4/4 apart;other;3;High;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;If other rules in this row did not apply;0;60;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;10;9;505;Consecutive unidir. leaps;2 x >3rds;3;High;Leaps;;Two consecutive unidirectional leaps, while one of them is longer than 3rd;0;100;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;10;10;75;Penultimate measure;no V or II note;3;High;Counterpoint;;No V or II note;0;30;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;10;11;485;Parallel 8ves: < 4/4 apart;last contrary;3;High;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;Contrary movement to last interval in counterpoint;1;0;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;10;2;26;>1skip + close TAL on MB;4th;3;High;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after more than one note, which go in the same direction as leap;;0;60;1;0;2018-05-31 15:07 Global false positive
midi\Counterpoint\test\test-multiharm.mid;10;6;476;1skip + close TAL on MB;3rd;3;High;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after one note, which goes in the same direction as leap;;0;60;1;0;2018-05-31 15:07 Global false positive
midi\Counterpoint\test\test-multiharm.mid;10;10;476;1skip + close TAL on MB;3rd;3;High;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after one note, which goes in the same direction as leap;;0;60;1;0;2018-05-31 15:07 Global false positive
midi\Counterpoint\test\test-multiharm.mid;11;0;67;Skipped notes;1;3;High;Range;Skipped notes that do not appear within this voice;;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;11;3;433;Second inversion;real;3;High;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 16:24 Global false positive
midi\Counterpoint\test\test-multiharm.mid;11;4;307;CP Multiple harmonies in measure;inside;3;High;Harmony;Only for counterpoint;In measures before penultimate;0;60;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;11;4;402;Adjacent repeat 2 notes;uniform;3;High;Repeats;Two adjacent notes are immediately repeated;Length of first three notes is the same;0;60;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;11;7;318;Penultimate measure;isolated LT;3;High;Counterpoint;;There is another harmony between leading tone and tonic note in penultimate measure;1;30;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;11;7;433;Second inversion;real;3;High;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 16:24 Global false positive
midi\Counterpoint\test\test-multiharm.mid;11;8;306;CP Multiple harmonies in measure;penultimate 2;3;High;Harmony;Only for counterpoint;2 harmonies in penultimate measure;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;11;8;374;Parallel 5ths: < 4/4 apart;asymmetric;3;High;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;First and second perfect consonances are placed on differrent beats;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;11;8;402;Adjacent repeat 2 notes;uniform;3;High;Repeats;Two adjacent notes are immediately repeated;Length of first three notes is the same;0;60;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;11;10;75;Penultimate measure;no V or II note;3;High;Counterpoint;;No V or II note;0;30;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;11;11;305;Culmination;multi low;3;High;Repeats;;Multiple culminations in lower voice;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;11;2;26;>1skip + close TAL on MB;4th;3;High;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after more than one note, which go in the same direction as leap;;0;60;1;0;2018-05-31 15:07 Global false positive
midi\Counterpoint\test\test-multiharm.mid;12;4;307;CP Multiple harmonies in measure;inside;3;High;Harmony;Only for counterpoint;In measures before penultimate;0;60;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;12;4;134;>1skip + close turns around leap;5th;3;High;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after more than one note, which go in the same direction as leap;;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;12;4;503;Consecutive unidir. leaps;2 x 3rds;3;High;Leaps;;;0;60;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;12;8;306;CP Multiple harmonies in measure;penultimate 2;3;High;Harmony;Only for counterpoint;2 harmonies in penultimate measure;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;12;8;250;Parallel 5ths: < 4/4 apart;other;3;High;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;If other rules in this row did not apply;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;12;8;402;Adjacent repeat 2 notes;uniform;3;High;Repeats;Two adjacent notes are immediately repeated;Length of first three notes is the same;0;60;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;14;3;383;Second inversion;audible;3;High;Harmony;;6/4 chord with non-repeating 5th on beat 2 or 4;0;60;1;0;2018-04-24 14:51 Global false positive
midi\Counterpoint\test\test-multiharm.mid;14;5;307;CP Multiple harmonies in measure;inside;3;High;Harmony;Only for counterpoint;In measures before penultimate;0;60;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;14;5;61;1skip + close turns around leap;5th;3;High;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after one note, which goes in the same direction as leap;;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;14;7;60;1skip + close turns around leap;4th;3;High;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after one note, which goes in the same direction as leap;;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;14;7;383;Second inversion;audible;3;High;Harmony;;6/4 chord with non-repeating 5th on beat 2 or 4;0;60;1;0;2018-04-24 14:51 Global false positive
midi\Counterpoint\test\test-multiharm.mid;14;9;306;CP Multiple harmonies in measure;penultimate 2;3;High;Harmony;Only for counterpoint;2 harmonies in penultimate measure;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;14;9;61;1skip + close turns around leap;5th;3;High;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after one note, which goes in the same direction as leap;;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;14;9;250;Parallel 5ths: < 4/4 apart;other;3;High;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;If other rules in this row did not apply;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;14;10;481;Adjacent 8ves;parallel;3;High;Counterpoint;;;0;100;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;14;10;492;Parallel 8ves: < 4/4 apart;other;3;High;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;If other rules in this row did not apply;0;60;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;14;11;24;Voices overlap;overlap;3;High;Counterpoint;;;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;14;2;27;>1skip + close TAL on MB;5th;3;High;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after more than one note, which go in the same direction as leap;;0;100;1;0;2018-05-31 15:07 Global false positive
midi\Counterpoint\test\test-multiharm.mid;15;2;210;Direct movement to 5th;stepwise;3;High;Counterpoint;;Direct movement to 5th with stepwize motion in higher voice: not in cadence;0;40;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;15;2;505;Consecutive unidir. leaps;2 x >3rds;3;High;Leaps;;Two consecutive unidirectional leaps, while one of them is longer than 3rd;0;100;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;15;2;468;>1skip + 1skip TAL on MB;3rd;3;High;Turns around leap;Turns around leap on measure border. There is more than one note going in the same direction before leap and one note going in the same direction after leap;;0;60;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;15;3;134;>1skip + close turns around leap;5th;3;High;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after more than one note, which go in the same direction as leap;;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;15;4;486;Parallel 8ves: < 4/4 apart;direct comp.;3;High;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;Direct compound intervals.;0;60;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;15;4;505;Consecutive unidir. leaps;2 x >3rds;3;High;Leaps;;Two consecutive unidirectional leaps, while one of them is longer than 3rd;0;100;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;15;5;60;1skip + close turns around leap;4th;3;High;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after one note, which goes in the same direction as leap;;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;15;6;307;CP Multiple harmonies in measure;inside;3;High;Harmony;Only for counterpoint;In measures before penultimate;0;60;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;15;6;505;Consecutive unidir. leaps;2 x >3rds;3;High;Leaps;;Two consecutive unidirectional leaps, while one of them is longer than 3rd;0;100;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;15;6;208;Direct movement to 5th;stepw. cadence;3;High;Counterpoint;;Direct movement to 5th with stepwize motion in higher voice to last or penultimate measure;1;0;1;0;2018-05-09 19:58 Global false positive
midi\Counterpoint\test\test-multiharm.mid;15;7;82;Perfect consonance;db. culm.;3;High;Counterpoint;;Downbeat culmination;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;15;7;61;1skip + close turns around leap;5th;3;High;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after one note, which goes in the same direction as leap;;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;15;7;316;Parallel 5ths: < 4/4 apart;downbeat;3;High;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;Second interval is downbeat;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;15;8;492;Parallel 8ves: < 4/4 apart;other;3;High;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;If other rules in this row did not apply;0;60;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;15;8;505;Consecutive unidir. leaps;2 x >3rds;3;High;Leaps;;Two consecutive unidirectional leaps, while one of them is longer than 3rd;0;100;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;15;9;60;1skip + close turns around leap;4th;3;High;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after one note, which goes in the same direction as leap;;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;15;10;306;CP Multiple harmonies in measure;penultimate 2;3;High;Harmony;Only for counterpoint;2 harmonies in penultimate measure;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;15;11;490;Parallel 8ves: < 4/4 apart;downbeat;3;High;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;Second interval is downbeat;0;100;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;16;4;366;Tritone: adjacent framed;unresolved;3;High;sp2-5 Tritone;Melodic adjacent tritone, framed by two melody direction changes;;0;100;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;16;4;58;Leap back;overflow;3;High;Turns around leap;;After leap there is an immediate returning leap in the opposite direction. This returning leap is longer than initial leap;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;16;5;307;CP Multiple harmonies in measure;inside;3;High;Harmony;Only for counterpoint;In measures before penultimate;0;60;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;16;8;58;Leap back;overflow;3;High;Turns around leap;;After leap there is an immediate returning leap in the opposite direction. This returning leap is longer than initial leap;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;16;9;306;CP Multiple harmonies in measure;penultimate 2;3;High;Harmony;Only for counterpoint;2 harmonies in penultimate measure;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;16;11;305;Culmination;multi low;3;High;Repeats;;Multiple culminations in lower voice;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;16;2;26;>1skip + close TAL on MB;4th;3;High;Turns around leap;There is immediate melody direction change after leap, but before leap melody direction changes after more than one note, which go in the same direction as leap;;0;60;1;0;2018-05-31 15:07 Global false positive
midi\Counterpoint\test\test-multiharm.mid;17;0;69;Skipped notes;>1 joined;3;High;Range;Skipped notes that do not appear within this voice;;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;17;2;505;Consecutive unidir. leaps;2 x >3rds;3;High;Leaps;;Two consecutive unidirectional leaps, while one of them is longer than 3rd;0;100;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;17;2;470;>1skip + 1skip TAL on MB;5th;3;High;Turns around leap;Turns around leap on measure border. There is more than one note going in the same direction before leap and one note going in the same direction after leap;;0;100;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;17;4;58;Leap back;overflow;3;High;Turns around leap;;After leap there is an immediate returning leap in the opposite direction. This returning leap is longer than initial leap;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;17;4;486;Parallel 8ves: < 4/4 apart;direct comp.;3;High;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;Direct compound intervals.;0;60;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;17;5;307;CP Multiple harmonies in measure;inside;3;High;Harmony;Only for counterpoint;In measures before penultimate;0;60;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;17;5;433;Second inversion;real;3;High;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 16:24 Global false positive
midi\Counterpoint\test\test-multiharm.mid;17;8;58;Leap back;overflow;3;High;Turns around leap;;After leap there is an immediate returning leap in the opposite direction. This returning leap is longer than initial leap;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;17;8;492;Parallel 8ves: < 4/4 apart;other;3;High;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;If other rules in this row did not apply;0;60;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-multiharm.mid;17;9;306;CP Multiple harmonies in measure;penultimate 2;3;High;Harmony;Only for counterpoint;2 harmonies in penultimate measure;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;17;9;433;Second inversion;real;3;High;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 16:24 Global false positive
midi\Counterpoint\test\test-multiharm.mid;17;10;75;Penultimate measure;no V or II note;3;High;Counterpoint;;No V or II note;0;30;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-multiharm.mid;17;11;489;Parallel 8ves: < 4/4 apart;anticipation;3;High;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;Second interval is anticipation downbeat;0;60;1;0;2018-04-23 23:56 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;4;0;404;Adjacent repeat 2 notes;any rhythm;5;Low;Repeats;Two adjacent notes are immediately repeated;;1;0;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;4;4;242;Suspension rhythm;1/2 + 1/2;5;Low;Rhythm;Start (left) and end (right) of suspension note;;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;4;4;219;Suspension resolution;up;5;Low;Counterpoint;;Suspension resolution up except for leading note (LT stepwize resolution up to tonic is allowed);0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;4;8;488;Parallel 8ves: < 4/4 apart;stepwize;5;Low;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;One of intervals is approached and left by stepwize movement ;1;0;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;4;16;488;Parallel 8ves: < 4/4 apart;stepwize;5;Low;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;One of intervals is approached and left by stepwize movement ;1;0;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;4;18;251;Suspension rhythm;1/4 + ?;5;Low;Rhythm;Start (left) and end (right) of suspension note;;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;14;236;Rhythm;whole inside;5;Low;Rhythm;;Downbeat whole note inside counterpoint - not first or last note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;24;235;Rhythm;1/4 syncope;5;Low;Rhythm;;1/4 on beat 2 or 4 is slurred to next note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;28;287;Anticipation;any;5;Low;Nonchord tones;;Prohibit this rule to prevent detection of any anticipation. By default allows stepwize anticipation in cadence with next note longer and previous note longer or equal;0;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;28;290;Anticipation;inside;5;Low;Nonchord tones;;Anticipation inside counterpoint - not in cadence;0;60;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;28;293;Anticipation;next equal;5;Low;Nonchord tones;;Next note has equal length with anticipation note;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;32;235;Rhythm;1/4 syncope;5;Low;Rhythm;;1/4 on beat 2 or 4 is slurred to next note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;32;234;Rhythm;1/2. upbeat;5;Low;Rhythm;;Dotted half note on upbeat;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;32;88;Eighth note(s);leap;5;Low;Rhythm;;Leap from or to 1/8 note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;32;488;Parallel 8ves: < 4/4 apart;stepwize;5;Low;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;One of intervals is approached and left by stepwize movement ;1;0;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;5;38;226;Eighth note(s);1st beat;5;Low;Rhythm;;1/8 note on beat 1;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;38;246;Many notes in measure;>5;5;Low;Rhythm;;;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;42;228;Eighth note(s);3rd beat;5;Low;Rhythm;;1/8 note on beat 3;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;42;255;Many notes in measure;>2 x 1/8;5;Low;Rhythm;;More than two 1/8 notes in measure;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;43;88;Eighth note(s);leap;5;Low;Rhythm;;Leap from or to 1/8 note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;46;245;Many notes in measure;5;5;Low;Rhythm;;;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;50;249;Parallel 5ths: < 4/4 apart;stepwize;5;Low;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;One of intervals is approached and left by stepwize movement ;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;52;229;Eighth note(s);4th beat;5;Low;Rhythm;;1/8 note on beat 4;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;53;12;Culmination;multi high;5;Low;Repeats;;Multiple culminations in higher voice;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;54;226;Eighth note(s);1st beat;5;Low;Rhythm;;1/8 note on beat 1;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;54;246;Many notes in measure;>5;5;Low;Rhythm;;;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;56;227;Eighth note(s);2nd beat;5;Low;Rhythm;;1/8 note on beat 2;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;56;255;Many notes in measure;>2 x 1/8;5;Low;Rhythm;;More than two 1/8 notes in measure;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;57;18;Audible tritone: framed;resolved;5;Low;sp2-5 Tritone;Tritone within measure with intermediate notes, framed by two melody direction changes;;0;0;1;0;2018-04-24 15:56 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;5;58;228;Eighth note(s);3rd beat;5;Low;Rhythm;;1/8 note on beat 3;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;60;229;Eighth note(s);4th beat;5;Low;Rhythm;;1/8 note on beat 4;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;62;245;Many notes in measure;5;5;Low;Rhythm;;;0;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;62;413;Adjacent repeat 2 notes IC;any rhythm;5;Low;Repeats;Two adjacent notes are immediately repeated inside one cantus note;;0;0;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;5;65;231;Eighth note(s);isolated;5;Low;Rhythm;;1/8 note without pairing 1/8;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;66;228;Eighth note(s);3rd beat;5;Low;Rhythm;;1/8 note on beat 3;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;67;232;Eighth note(s);1/8 syncope;5;Low;Rhythm;;1/8 note slurred forward to next beat;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;69;232;Eighth note(s);1/8 syncope;5;Low;Rhythm;;1/8 note slurred forward to next beat;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;69;287;Anticipation;any;5;Low;Nonchord tones;;Prohibit this rule to prevent detection of any anticipation. By default allows stepwize anticipation in cadence with next note longer and previous note longer or equal;0;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;69;290;Anticipation;inside;5;Low;Nonchord tones;;Anticipation inside counterpoint - not in cadence;0;60;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;70;315;Parallel 5ths: < 4/4 apart;anticipation;5;Low;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;Second interval is anticipation downbeat;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;74;433;Second inversion;real;5;Low;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 15:56 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;5;78;233;Rhythm;1/2. downbeat;5;Low;Rhythm;;Dotted half note on downbeat;1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;88;234;Rhythm;1/2. upbeat;5;Low;Rhythm;;Dotted half note on upbeat;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;88;235;Rhythm;1/4 syncope;5;Low;Rhythm;;1/4 on beat 2 or 4 is slurred to next note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;88;182;Descending leap;maj6;5;Low;Leaps;;;-1;0;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;88;417;sp5 1skip turns around leap;>5th;5;Low;Turns around leap;1skip+close, close+1skip, 1skip+1skip {sp5};;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;88;88;Eighth note(s);leap;5;Low;Rhythm;;Leap from or to 1/8 note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;88;487;Parallel 8ves: < 4/4 apart;asymmetric;5;Low;Counterpoint;Two same non-close perfect consonances in neighboring measures less than 4 notes apart;First and second perfect consonances are placed on differrent beats;1;0;1;0;2018-04-24 00:04 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;5;94;226;Eighth note(s);1st beat;5;Low;Rhythm;;1/8 note on beat 1;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;94;433;Second inversion;real;5;Low;Harmony;;6/4 chord with 5th on beat 1/3 or repeating 5th;0;100;1;0;2018-04-24 15:56 Global false positive
midi\Counterpoint\test\test-cp5-rhythm.mid;5;95;88;Eighth note(s);leap;5;Low;Rhythm;;Leap from or to 1/8 note;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;95;178;Ascending leap;maj7;5;Low;Leaps;;;0;100;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;95;417;sp5 1skip turns around leap;>5th;5;Low;Turns around leap;1skip+close, close+1skip, 1skip+1skip {sp5};;1;0;0;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;96;234;Rhythm;1/2. upbeat;5;Low;Rhythm;;Dotted half note on upbeat;0;60;1;0;Imported from midi lyrics
midi\Counterpoint\test\test-cp5-rhythm.mid;5;96;235;Rhythm;1/4 syncope;5;Low;Rhythm;;1/4 on beat 2 or 4 is slurred to next note;0;60;1;0;Imported from midi lyrics
