Set;Severity;Class;Group;Rule;Flag
1;182;0;Melody;Leaps;Leap down size;maj6;-1;;;5;;;;34;5;1;;;;;;
1;183;30;Melody;Leaps;Leap down size;m7;0;;;5;;;;6;4;1;;;;;;
1;184;100;Melody;Leaps;Leap down size;maj7;0;;;5;;;;3;1;1;;;;;;
1;185;0;Melody;Leaps;Leap down size;8th;-1;;;5;;;;32;6;1;;;;;;
1;186;100;Melody;Leaps;Leap down size;>8th;0;;;5;;;;5;4;1;;;;;;
1;3;60;Melody;Leaps;Many leaps within 9 notes;>6 leaps;0;;;10;;;!srn!;11;0;;;;1;311;;
1;25;60;Melody;Leaps;Many leaps within 9 notes;>22 notes;0;;Total leaps length more than X notes:  3 is third, 4 is fourth and so on;10;;;Many leaps;26;0;;;;1;312;;
1;311;0;Melody;Leaps;Many leaps within 9 notes;>5 leaps;0;;{sp1-4};10;;;!srn!;6;0;;1;;1;;;
1;312;0;Melody;Leaps;Many leaps within 9 notes;>18 notes;0;;Total leaps length more than X notes:  3 is third, 4 is fourth and so on {sp1-4};10;;;Many leaps;16;0;;1;;1;;;
1;202;60;Melody;Leaps;Many leaps within 15 notes;>8 leaps;0;;;10;;;!srn!;6;0;;;;1;313;;
1;203;60;Melody;Leaps;Many leaps within 15 notes;>32 notes;0;;Total leaps length more than X notes:  3 is third, 4 is fourth and so on;10;;;Many leaps;9;0;;;;1;314;;
1;313;0;Melody;Leaps;Many leaps within 15 notes;>7 leaps;0;;{sp1-4};10;;;!srn!;3;0;;1;;1;;;
1;314;0;Melody;Leaps;Many leaps within 15 notes;>26 notes;0;;Total leaps length more than X notes:  3 is third, 4 is fourth and so on {sp1-4};10;;;Many leaps;13;0;;1;;1;;;
1;70;60;Melody;Leaps;Consecutive leaps, 1x3rd ignored;3;0;;;10;;;Consecutive leaps;38;0;;;;1;;;
1;71;100;Melody;Leaps;Consecutive leaps, 1x3rd ignored;>3;0;;;10;;;Consecutive leaps;10;1;;;;1;70;;
1;27;100;Melody;Leaps;Consecutive unidirectional leaps;Sum >6th;0;;;10;;;Leaps;61;1;;;;;;;
1;28;0;Melody;Leaps;Two consecutive 3rds;after 6/8;-1;;;10;;;2 x 3rds;13;3;1;;;;;;
1;6;60;Melody;Leaps;Two consecutive 3rds;plain;0;;;10;;;2 x 3rds;85;26;1;;;;;;
1;4;0;Melody;Stepwise;CF Stepwise motion;>7 any direction;0;;Stepwise motion more than X notes in any direction in cantus;10;;;Long stepwise;22;0;;1;999;;;;
1;5;0;Melody;Stepwise;CF Stepwise motion;>4 one direction;0;;Stepwise motion more than X notes in one direction in cantus;10;;;Long stepwise;40;0;;1;;;;;
1;302;60;Melody;Stepwise;Stepwise motion;>14 any direction;0;;Stepwise motion more than X notes in any direction;10;;;Long stepwise;14;0;;;;;;;
1;303;60;Melody;Stepwise;Stepwise motion;>7 one direction;0;;Stepwise motion more than X notes in one direction;10;;;Long stepwise;6;0;;;;;;;
1;402;100;Melody;Repeats;CF/sp1,4 Adjacent repeat 2 notes;uniform;0;;Length of first three notes is the same;3;;;;;;;;;;;;
1;403;0;Melody;Repeats;CF/sp1,4 Adjacent repeat 2 notes;same rhythm;0;;Length of first and third notes is the same;3;;;;;;;;;;;;
1;404;0;Melody;Repeats;CF/sp1,4 Adjacent repeat 2 notes;any rhythm;1;;;3;;;;;;;;;;;;
1;408;0;Melody;Repeats;sp2,3 Adjacent repeat 2 notes;uniform;0;;Length of first three notes is the same;3;;;;;;;;;;;;
1;409;0;Melody;Repeats;sp2,3 Adjacent repeat 2 notes;same rhythm;0;;Length of first and third notes is the same;3;;;;;;;;;;;;
1;410;0;Melody;Repeats;sp2,3 Adjacent repeat 2 notes;any rhythm;1;;;3;;;;;;;;999;;;;
1;411;60;Melody;Repeats;sp2,3 Adjacent repeat 2 notes IC;uniform;0;Repeat inside cantus note;Length of first three notes is the same;3;;;;;;;;;;;;
1;412;60;Melody;Repeats;sp2,3 Adjacent repeat 2 notes IC;same rhythm;0;Repeat inside cantus note;Length of first and third notes is the same;3;;;;;;;;;;;;
1;413;0;Melody;Repeats;sp2,3 Adjacent repeat 2 notes IC;any rhythm;0;Repeat inside cantus note;;3;;;;;;;;999;;;;
1;9;60;Melody;Repeats;sp5 Adjacent repeat 2 notes;uniform;0;;Length of first three notes is the same;3;;;;130;45;1;;999;;;;
1;320;0;Melody;Repeats;sp5 Adjacent repeat 2 notes;same rhythm;0;;Length of first and third notes is the same;3;;;;10;4;1;;;;;;
1;319;0;Melody;Repeats;sp5 Adjacent repeat 2 notes;any rhythm;1;;;3;;;;32;13;1;;;;;;
1;405;60;Melody;Repeats;sp5 Adjacent repeat 2 notes IC;uniform;0;Repeat inside cantus note;Length of first three notes is the same;3;;;;;;;;;;;;
1;406;60;Melody;Repeats;sp5 Adjacent repeat 2 notes IC;same rhythm;0;Repeat inside cantus note;Length of first and third notes is the same;3;;;;;;;;;;;;
1;407;0;Melody;Repeats;sp5 Adjacent repeat 2 notes IC;any rhythm;0;Repeat inside cantus note;;3;;;;;;;;999;;;;
1;193;0;Melody;Repeats;Culmination;early 50%;-1;;Only for upper voice;;;;;181;0;;;;1;;;
1;79;0;Melody;Repeats;Culmination;early <5;-1;;Only for upper voice;;;;;91;0;;;;1;;;
1;78;0;Melody;Repeats;Culmination;early <3;-1;;Only for upper voice;;;;;69;1;;;;1;;;
1;21;0;Melody;Repeats;Culmination;late 3;-1;;Only for upper voice;;;;;197;1;;;;1;;;
1;305;0;Melody;Repeats;Culmination;multi low;0;;Multiple culminations in lower voice;;;;;49;13;1;;;;;;
1;12;100;Melody;Repeats;Culmination;multi high;0;;Multiple culminations in higher voice;;;;;105;41;1;;;;21,78,79,193;;
1;26;0;Melody;Repeats;Culmination;sync;-1;;Synchronized culminations in both voices;;;;;31;1;;;;1;;;
1;76;20;Melody;Repeats;Notes repeat;2 sym. in 3;0;;Symmetric repeat of X notes within Y notes;3;;;;46;1;;1;;;;;
1;36;60;Melody;Repeats;Notes repeat;3 sym. in 4;0;;Symmetric repeat of X notes within Y notes;3;;;;45;1;;1;;;;;
1;72;60;Melody;Repeats;Notes repeat;5 in 7;0;;Repeat of X notes within Y notes;3;;;;25;0;;;;;;;
1;73;60;Melody;Repeats;Notes repeat;7 in 10;0;;Repeat of X notes within Y notes;3;;;;23;0;;;;;;;
1;348;20;Melody;Repeats;Notes repeat;LT 8va leap;0;;Octave leap between leading tones;5;;;;2;2;1;;;;;;
1;196;20;Melody;Repeats;Tonic note;>3 within 9;0;;More than X tonic note equivalents within Y notes (except first and last tonic). At border without tonic - one more tonic is allowed.  Weights:  Leap >M3 to tonic adds 30%. Note length decrease two times decreases 30%. Downbeat adds 30%. Longer than previous adds 30%. Perfect consonance adds 20%.;9;;;Many tonics;7;0;;;;;;;
